Degree0,XCoordinate0,YCoordinate0,ZCoordinate0,Degree1,XCoordinate1,YCoordinate1,ZCoordinate1
127.69,-71.66964403,92.98008097,0,127.69,-32.25718721,41.84862252,0
127.8,-71.84793042,92.84238379,0,127.8,-32.23011104,41.64796845,0
127.91,-72.02595225,92.70434475,0,127.91,-32.41755498,41.72451872,0
128.03,-72.21985539,92.55336742,0,128.03,-32.61234552,41.79435671,0
128.14,-72.39732195,92.41461523,0,128.14,-32.69248416,41.73170033,0
128.25,-72.68808995,92.41991982,0,128.25,-32.8801937,41.80581533,0
128.36,-72.86529957,92.28026939,0,128.36,-32.96035383,41.74264497,0
128.48,-73.05831315,92.12753595,0,128.48,-33.04766282,41.67355655,0
128.59,-73.23496104,91.98717564,0,128.59,-33.12756885,41.61006507,0
128.7,-73.41133927,91.84647662,0,128.7,-33.2073529,41.54642038,0
128.81,-73.58744719,91.7054394,0,128.81,-33.28701468,41.48262271,0
128.93,-73.8943489,91.69401216,0,128.93,-33.37377864,41.41285105,0
129.04,-74.07016337,91.55204839,0,129.04,-33.56435858,41.48614829,0
129.15,-74.47555749,91.69273692,0,129.15,-33.64390405,41.42166567,0
129.26,-74.65136844,91.54965788,0,129.26,-33.72332563,41.35703054,0
129.38,-74.84284868,91.3931872,0,129.38,-34.03269589,41.55850026,0
129.49,-75.01808416,91.24940392,0,129.49,-34.11237933,41.49311883,0
129.6,-75.31015367,91.24717761,0,129.6,-34.19193716,41.42758461,0
129.71,-75.60230817,91.24394591,0,129.71,-34.27136909,41.36189785,0
129.83,-75.91046043,91.2264691,0,129.83,-34.35787818,41.29006588,0
129.94,-76.08537403,91.08063749,0,129.94,-34.66504924,41.49700023,0
130.05,-76.26000746,90.93447052,0,130.05,-34.7446135,41.43040549,0
130.16,-76.4343601,90.78796871,0,130.16,-34.82404983,41.3636582,0
130.28,-76.62424198,90.62776731,0,130.28,-34.91056139,41.29066928,0
130.39,-76.79800541,90.48056715,0,130.39,-35.10423292,41.35850777,0
130.5,-76.97148607,90.33303382,0,130.5,-35.29990589,41.4276475,0
130.61,-77.14468331,90.18516787,0,130.61,-35.37933591,41.35983467,0
130.73,-77.33330177,90.02348085,0,130.73,-35.46583825,41.28568336,0
130.84,-77.50590434,89.87492119,0,130.84,-35.77821069,41.48798589,0
130.95,-78.0345066,90.1375751,0,130.95,-35.8577556,41.41925514,0
131.06,-78.32782101,90.12631389,0,131.06,-36.0557125,41.48677214,0
131.18,-78.51631367,89.9621503,0,131.18,-36.26091896,41.54691031,0
131.29,-78.68879639,89.81132069,0,131.29,-36.34057606,41.47725318,0
131.4,-78.86098935,89.66016037,0,131.4,-36.53867186,41.54225309,0
131.51,-79.27549023,89.78342451,0,131.51,-36.61831951,41.472063,0
131.63,-79.58457085,89.75408672,0,131.63,-36.70505407,41.39531784,0
131.74,-79.75665234,89.60120762,0,131.74,-36.78441946,41.32480875,0
131.85,-79.92844016,89.4479986,0,131.85,-36.8636494,41.2541475,0
131.96,-80.09993367,89.29446022,0,131.96,-37.1853487,41.45378763,0
132.08,-80.28668111,89.12658883,0,132.08,-37.27204375,41.37585553,0
132.19,-80.45755721,88.97236362,0,132.19,-37.35137075,41.30425849,0
132.3,-80.62813706,88.8178108,0,132.3,-37.55206714,41.36635815,0
132.41,-80.67526198,88.52778531,0,132.41,-37.6313754,41.29422379,0
132.53,-80.86040324,88.35871125,0,132.53,-37.71773546,41.21535836,0
132.64,-80.781838,87.93346718,0,132.64,-38.04418177,41.41223933,0
132.75,-80.95042372,87.77829401,0,132.75,-38.12357717,41.33916058,0
132.86,-81.11871138,87.62279763,0,132.86,-38.20283219,41.26592961,0
132.98,-81.30195723,87.45279727,0,132.98,-38.41303699,41.31914717,0
133.09,-81.22068213,87.02988449,0,133.09,-38.49225307,41.24536079,0
133.2,-81.38753317,86.87387089,0,133.2,-38.57132742,41.17142255,0
133.31,-81.3043188,86.4519582,0,133.31,-38.90242362,41.36546188,0
133.43,-81.4851133,86.28157187,0,133.43,-38.98893002,41.28393557,0
133.54,-81.65052793,86.12505224,0,133.54,-39.19408272,41.34195464,0
133.65,-81.69016849,85.83637363,0,133.65,-39.27334113,41.26666948,0
133.76,-81.60464418,85.41769166,0,133.76,-39.35245493,41.19123237,0
133.88,-81.78327295,85.24667891,0,133.88,-39.56699952,41.24260599,0
133.99,-81.82182603,84.95992458,0,133.99,-39.6460666,41.16660543,0
134.1,-81.73486696,84.54433663,0,134.1,-39.7249877,41.09045329,0
134.21,-81.25630302,83.72721513,0,134.21,-40.06085753,41.27906282,0
134.33,-81.05014856,83.16573865,0,134.33,-40.14718053,41.19511171,0
134.44,-81.08352876,82.88120835,0,134.44,-40.22615541,41.11799793,0
134.55,-81.11692798,82.59768355,0,134.55,-40.30498217,41.04073276,0
134.66,-81.27527432,82.44187721,0,134.66,-40.38366053,40.96331646,0
134.78,-81.19609802,82.0174392,0,134.78,-40.46932186,40.87869031,0
134.89,-80.97734367,81.48314639,0,134.89,-40.54768897,40.80095897,0
135,-81.13355159,81.32760995,0,135,-40.62590678,40.72307739,0
135.11,-80.13815712,80.02213719,0,135.11,-40.70397499,40.64504586,0
135.23,-80.30549442,79.85420611,0,135.23,-40.78896938,40.55974988,0
135.34,-80.20620659,79.44997015,0,135.34,-40.86672389,40.48140575,0
135.45,-80.10592005,79.04666284,0,135.45,-40.94432792,40.40291257,0
135.56,-80.13220507,78.76968353,0,135.56,-41.02178119,40.32427062,0
135.68,-80.29692058,78.60176765,0,135.68,-41.36205148,40.48885482,0
135.79,-79.94051702,77.9530654,0,135.79,-41.17701682,40.15328903,0
135.9,-79.71164543,77.43203633,0,135.9,-41.12178768,39.94577881,0
136.01,-79.86008206,77.27893607,0,136.01,-41.19836343,39.86679718,0
136.13,-79.52117829,76.62929511,0,136.13,-41.2817276,39.78046798,0
136.24,-77.81079601,74.69368575,0,136.24,-41.35798585,39.70117975,0
136.35,-77.82488573,74.42078895,0,136.35,-41.43409181,39.62174532,0
136.46,-77.58276165,73.90477045,0,136.46,-41.51004521,39.54216501,0
136.58,-77.35209295,73.37679276,0,136.58,-41.46069677,39.32993715,0
136.69,-77.23441023,72.98410244,0,136.69,-41.27027348,38.99911786,0
136.8,-76.98906094,72.47310648,0,136.8,-41.21123804,38.79390664,0
136.91,-76.61460607,71.84382695,0,136.91,-41.28560332,38.71475548,0
137.03,-76.3782242,71.3222747,0,137.03,-41.23397887,38.50444546,0
137.14,-76.3869666,71.05653618,0,137.14,-41.17454612,38.30130657,0
137.25,-76.39358194,70.78974012,0,137.25,-41.11405274,38.09813645,0
137.36,-76.1420251,70.28555101,0,137.36,-41.18708309,38.01917306,0
137.48,-75.90257516,69.77080873,0,137.48,-41.26657959,37.93287153,0
137.59,-75.77835222,69.38881755,0,137.59,-41.33929254,37.85361576,0
137.7,-75.7812222,69.12457133,0,137.7,-41.41185327,37.7742206,0
137.81,-75.78433794,68.86146084,0,137.81,-41.48426151,37.69468636,0
137.93,-75.7996762,68.58626506,0,137.93,-41.56307811,37.60776345,0
138.04,-75.67153497,68.20668683,0,138.04,-41.63516666,37.52793933,0
138.15,-75.80227663,68.06135608,0,138.15,-41.70710191,37.44797703,0
138.26,-75.80276063,67.79951928,0,138.26,-41.64235999,37.24576738,0
138.38,-75.68463401,67.40921926,0,138.38,-41.7202365,37.1585145,0
138.49,-75.68396013,67.14862752,0,138.49,-41.79146271,37.07838964,0
138.6,-75.81267147,67.00327488,0,138.6,-41.86253503,36.99812825,0
138.71,-75.94110366,66.85767552,0,138.71,-41.93345322,36.91773063,0
138.83,-75.95010165,66.58389739,0,138.83,-42.0106424,36.82986911,0
138.94,-75.94649216,66.3234272,0,138.94,-42.08123744,36.7491876,0
139.05,-76.07361954,66.17757231,0,139.05,-42.15167753,36.66837077,0
139.16,-76.20046682,66.03147373,0,139.16,-42.22196241,36.58741893,0
139.28,-76.33852564,65.8718162,0,139.28,-42.29845951,36.49895419,0
139.39,-76.46478572,65.72520986,0,139.39,-42.36841903,36.41772099,0
139.5,-76.59076424,65.57836152,0,139.5,-42.43822254,36.33635371,0
139.61,-76.71646074,65.43127171,0,139.61,-42.50786979,36.25485263,0
139.73,-76.85326202,65.27053534,0,139.73,-42.58367009,36.16579012,0
139.84,-76.97836735,65.1229424,0,139.84,-42.65298978,36.08401025,0
139.95,-77.10318925,64.97510966,0,139.95,-42.72215242,36.00209752,0
140.06,-77.09531376,64.71588623,0,140.06,-42.79115775,35.92005222,0
140.18,-77.09774258,64.44329359,0,140.18,-42.86625658,35.83039743,0
140.29,-77.08794337,64.18423213,0,140.29,-42.93493217,35.74807593,0
140.4,-77.21096378,64.03619086,0,140.4,-43.00344967,35.6656228,0
140.51,-77.33369989,63.88791379,0,140.51,-43.07180882,35.58303835,0
140.63,-77.46726905,63.72588872,0,140.63,-43.14620156,35.4927968,0
140.74,-77.45499283,63.46697897,0,140.74,-43.07208586,35.29346615,0
140.85,-77.57663624,63.31823469,0,140.85,-43.13973076,35.21075068,0
140.96,-73.523646,59.77546999,0,140.96,-43.20721682,35.12790555,0
141.08,-73.506986,59.5067756,0,141.08,-43.28065651,35.03738154,0
141.19,-73.62103749,59.36561439,0,141.19,-43.34780963,34.95426632,0
141.3,-73.45123728,58.99646099,0,141.3,-43.41480313,34.87102239,0
141.41,-73.56430963,58.85540769,0,141.41,-43.48163678,34.78765005,0
141.53,-73.68735235,58.70128423,0,141.53,-43.55436361,34.69655234,0
141.64,-73.79985786,58.5597784,0,141.64,-43.62086221,34.61291253,0
141.75,-73.48267203,58.07865567,0,141.75,-43.68720019,34.52914527,0
141.86,-73.59398316,57.93754375,0,141.86,-43.75337731,34.44525086,0
141.98,-73.57282217,57.67182881,0,141.98,-43.82538679,34.35358506,0
142.09,-73.24996076,57.19216073,0,142.09,-43.89122677,34.26942581,0
142.2,-73.21573783,56.93963822,0,142.2,-43.95690515,34.18514039,0
142.31,-73.03876829,56.57742477,0,142.31,-44.02242167,34.10072908,0
142.43,-73.15704358,56.42440643,0,142.43,-43.95009092,33.89773112,0
142.54,-73.26518099,56.2839224,0,142.54,-43.87075367,33.70247724,0
142.65,-73.37304863,56.14323112,0,142.65,-43.93534417,33.61823215,0
142.76,-73.33774689,55.89342431,0,142.76,-43.9997729,33.53386326,0
142.88,-73.31118337,55.63096014,0,142.88,-44.06987399,33.44168366,0
142.99,-73.27534922,55.38251706,0,142.99,-44.13396369,33.35705695,0
143.1,-73.2385542,55.13420757,0,143.1,-44.19789089,33.27230742,0
143.21,-73.34421572,54.99356951,0,143.21,-44.11558683,33.07791305,0
143.33,-73.45917481,54.83991524,0,143.33,-44.18473322,32.98549202,0
143.44,-73.27921945,54.48690359,0,143.44,-44.24794733,32.90064575,0
143.55,-72.80049512,53.91432626,0,143.55,-44.31099851,32.81567833,0
143.66,-72.90381663,53.77453103,0,143.66,-44.37388653,32.73059009,0
143.78,-72.72946899,53.411213,0,143.78,-44.44230529,32.63762911,0
143.89,-72.68782009,53.16622497,0,143.89,-44.50485142,32.55228923,0
144,-72.64671186,52.92247717,0,144,-44.56723367,32.46682948,0
144.11,-72.7481304,52.78297885,0,144.11,-44.62945182,32.38125019,0
144.23,-72.71476923,52.52677732,0,144.23,-44.69713873,32.28775499,0
144.34,-72.67125045,52.28342018,0,144.34,-44.75901302,32.20192676,0
144.45,-72.77144267,52.14387595,0,144.45,-44.8207225,32.11597995,0
144.56,-72.72802298,51.90184332,0,144.56,-44.88226694,32.02991489,0
144.68,-72.83651141,51.74948572,0,144.68,-44.94921784,31.93589124,0
144.79,-72.79164165,51.50770402,0,144.79,-45.01041647,31.84957994,0
144.9,-72.74582673,51.26608391,0,144.9,-45.07144937,31.76315137,0
145.01,-72.84406666,51.12639846,0,145.01,-45.13231631,31.67660584,0
145.13,-72.95093157,50.97379964,0,145.13,-45.19852708,31.58205952,0
145.24,-72.90474171,50.73360461,0,145.24,-45.25904629,31.49527048,0
145.35,-73.00195958,50.59361519,0,145.35,-45.02029054,31.20107006,0
145.46,-72.9543717,50.35367895,0,145.46,-44.78109121,30.90826001,0
145.58,-73.05961881,50.20085092,0,145.58,-44.84569433,30.81445061,0
145.69,-73.1558141,50.06056529,0,145.69,-44.90474124,30.72834003,0
145.8,-73.25174002,49.92009533,0,145.8,-44.9636228,30.6421163,0
145.91,-73.06058349,49.58478738,0,145.91,-45.0223388,30.55577974,0
146.03,-73.16422083,49.4317387,0,146.03,-45.08620354,30.4614661,0
146.14,-73.11707387,49.19580107,0,146.14,-45.14457267,30.37489465,0
146.25,-73.21134047,49.05540704,0,146.25,-45.20277557,30.28821137,0
146.36,-73.16440569,48.82079208,0,146.36,-45.26081202,30.20141655,0
146.48,-73.12662418,48.5746522,0,146.48,-45.32393444,30.10660448,0
146.59,-73.21969885,48.43424099,0,146.59,-45.22936234,29.91885886,0
146.7,-73.31250392,48.29365143,0,146.7,-45.28669001,29.83201371,0
146.81,-73.40503904,48.15288406,0,146.81,-45.19326847,29.64627831,0
146.93,-73.0920164,47.72899683,0,146.93,-45.10393596,29.45281471,0
147.04,-73.04809393,47.50062428,0,147.04,-45.16036956,29.3662111,0
147.15,-73.13910781,47.36036574,0,147.15,-44.9143728,29.08377182,0
147.26,-73.22985238,47.21993281,0,147.26,-44.81932599,28.90031173,0
147.38,-73.19400507,46.98018329,0,147.38,-44.72824033,28.70919452,0
147.49,-73.15069028,46.75442773,0,147.49,-44.78324771,28.62331319,0
147.6,-72.15160267,45.92108702,0,147.6,-44.83809018,28.53732647,0
147.71,-72.23958724,45.78255165,0,147.71,-44.89276756,28.45123467,0
147.83,-72.33526703,45.63122991,0,147.83,-44.95222707,28.35719688,0
147.94,-68.1258707,42.79329084,0,147.94,-44.70549017,28.08177016,0
148.05,-68.2078608,42.66248616,0,148.05,-44.75929363,27.99593364,0
148.16,-68.28959974,42.53152439,0,148.16,-44.81293228,27.90999404,0
148.28,-68.37848271,42.38847841,0,148.28,-44.87125897,27.81612455,0
148.39,-68.45969555,42.25718974,0,148.39,-44.92455238,27.72997044,0
148.5,-68.54065632,42.12574547,0,148.5,-44.97768037,27.64371421,0
148.61,-68.6213647,41.99414609,0,148.61,-45.03064274,27.5573562,0
148.73,-68.70912204,41.8504068,0,148.73,-44.62071579,27.17827054,0
148.84,-68.78930177,41.71848466,0,148.84,-44.67278568,27.09259836,0
148.95,-68.86922821,41.58640891,0,148.95,-44.72469109,27.00682642,0
149.06,-68.94890107,41.45418003,0,149.06,-44.77643182,26.92095504,0
149.18,-69.03552735,41.30975627,0,149.18,-44.8326882,26.82716413,0
149.29,-64.88132382,38.65506201,0,149.29,-44.88408398,26.74108584,0
149.4,-64.95537909,38.53049087,0,149.4,-44.93531449,26.65490909,0
149.51,-65.02919519,38.40577786,0,149.51,-45.14130452,26.66013178,0
149.63,-65.10944875,38.26956603,0,149.63,-45.35159975,26.65643888,0
149.74,-65.18276388,38.14455785,0,149.74,-45.40266697,26.56936517,0
149.85,-65.25583899,38.01940922,0,149.85,-45.453567,26.48219364,0
149.96,-65.32867383,37.89412059,0,149.96,-45.50429968,26.39492459,0
150.08,-65.40785566,37.75728298,0,150.08,-45.55945331,26.29961116,0
150.19,-65.48018723,37.63170313,0,150.19,-45.76477317,26.30118255,0
150.3,-65.36698272,37.39996751,0,150.3,-45.81515793,26.21331667,0
150.41,-65.43862872,37.27446675,0,150.41,-45.86537399,26.12535426,0
150.53,-65.51651317,37.13740032,0,150.53,-45.91996253,26.02928558,0
150.64,-65.58765505,37.01161311,0,150.64,-45.96982527,25.9411224,0
150.75,-65.65855543,36.88568963,0,150.75,-46.01951874,25.85286371,0
150.86,-65.72921404,36.75963032,0,150.86,-46.06904275,25.76450982,0
150.98,-62.91614143,35.01369942,0,150.98,-46.12287548,25.66801558,0
151.09,-62.78731581,34.78437829,0,151.09,-46.17204461,25.57946371,0
151.2,-62.85394753,34.66383244,0,151.2,-46.22104372,25.49081764,0
151.31,-62.72587128,34.43639168,0,151.31,-46.26987264,25.40207772,0
151.43,-62.79782064,34.30501017,0,151.43,-46.32294624,25.30516387,0
151.54,-62.86353249,34.18444505,0,151.54,-46.37141872,25.21622875,0
151.65,-62.53450063,33.85020283,0,151.65,-46.41972046,25.12720078,0
151.76,-62.59934023,33.73014382,0,151.76,-46.46785128,25.03808029,0
151.88,-63.40052496,33.99078456,0,151.88,-46.52016247,24.9407528,0
151.99,-63.46563274,33.86906349,0,151.99,-46.56793533,24.85143991,0
152.1,-63.53050682,33.74721771,0,152.1,-46.61553672,24.76203552,0
152.21,-63.43416322,33.54012925,0,152.21,-46.66296646,24.67253995,0
152.33,-63.18481058,33.23922952,0,152.33,-46.71451204,24.57480482,0
152.44,-63.08799583,33.03389344,0,152.44,-46.76158232,24.48511967,0
152.55,-63.15126801,32.91277385,0,152.55,-46.80848043,24.39534437,0
152.66,-62.55857018,32.45137846,0,152.66,-46.85520618,24.30547924,0
152.78,-62.62636461,32.32035151,0,152.78,-46.90598295,24.20734249,0
152.89,-62.36558205,32.0343697,0,152.89,-46.95234776,24.11729061,0
153,-62.26480732,31.83175201,0,153,-46.99853969,24.02714992,0
153.11,-62.32577424,31.71221423,0,153.11,-47.04455857,23.93692077,0
153.23,-62.06368542,31.41547844,0,153.23,-47.09456341,23.83838845,0
153.34,-62.12385393,31.29632736,0,153.34,-47.1402199,23.74797538,0
153.45,-62.02187461,31.09587974,0,153.45,-47.18570281,23.65747487,0
153.56,-61.91893112,30.89572735,0,153.56,-47.23101197,23.56688725,0
153.68,-61.82037426,30.68508855,0,153.68,-47.2802418,23.46796544,0
153.79,-61.71545861,30.48555126,0,153.79,-47.32518715,23.37719676,0
153.9,-61.77384333,30.3670701,0,153.9,-47.36995823,23.286342,0
154.01,-61.17383407,29.92649926,0,154.01,-47.4145549,23.19540149,0
154.13,-61.07218071,29.7184916,0,154.13,-47.46300668,23.09609628,0
154.24,-61.12909472,29.60124623,0,154.24,-47.50723812,23.00497758,0
154.35,-61.18578365,29.48389187,0,154.35,-47.55129462,22.91377417,0
154.46,-61.24224728,29.36642894,0,154.46,-47.59517604,22.82248639,0
154.58,-61.140576,29.16041781,0,154.58,-47.64284679,22.72280389,0
154.69,-59.59709698,28.28402432,0,154.69,-47.68636159,22.63134078,0
154.8,-59.44667208,28.07299733,0,154.8,-47.72970079,22.53979434,0
154.91,-59.29771318,27.86361807,0,154.91,-47.77286425,22.44816491,0
155.03,-57.53667959,26.88922651,0,155.03,-47.81975104,22.34811126,0
155.14,-59.00630938,27.43821156,0,155.14,-47.70050672,22.18096012,0
155.25,-58.85347747,27.22991351,0,155.25,-47.58024476,22.0140934,0
155.36,-58.90562026,27.11693016,0,155.36,-47.62239974,21.92275172,0
155.48,-58.96225593,26.99356174,0,155.48,-47.50458975,21.74811761,0
155.59,-58.81292264,26.78880606,0,155.59,-47.38484101,21.58340819,0
155.7,-58.65950281,26.58312867,0,155.7,-47.42616991,21.49244226,0
155.81,-58.30700928,26.28864143,0,155.81,-47.30509722,21.32825459,0
155.93,-57.76104767,25.89713059,0,155.93,-47.18964299,21.15744773,0
156.04,-57.61264043,25.6979311,0,156.04,-47.06652166,20.99386908,0
156.15,-58.59299633,26.00052783,0,156.15,-46.78638335,20.76136635,0
156.26,-58.31361893,25.74273711,0,156.26,-46.34256905,20.45807813,0
156.38,-58.20074684,25.54746695,0,156.38,-46.38529305,20.36102293,0
156.49,-57.42559861,25.07589727,0,156.49,-45.79588907,19.99758013,0
156.6,-56.66654852,24.61508235,0,156.6,-45.36217895,19.70463703,0
156.71,-55.58435571,24.01831385,0,156.71,-44.77379973,19.34701159,0
156.83,-55.48129939,23.83608086,0,156.83,-44.3518697,19.05461415,0
156.94,-54.04135307,23.09470702,0,156.94,-43.93039037,18.77376189,0
157.05,-52.98472089,22.52301087,0,157.05,-43.5129029,18.49668298,0
157.16,-52.58202556,22.23279682,0,157.16,-42.95005586,18.16019552,0
157.28,-51.85712263,21.79844411,0,157.28,-42.98797707,18.07024702,0
157.39,-49.3458119,20.63146904,0,157.39,-41.85592473,17.49994948,0
157.5,-47.84794195,19.89743161,0,157.5,-38.9815071,16.2103497,0
157.61,-47.44262912,19.62218834,0,157.61,-38.7195951,16.01435674,0
157.73,-46.64298274,19.1772129,0,157.73,-37.84851648,15.56137742,0
157.84,-45.56829932,18.63321667,0,157.84,-37.73289337,15.42926087,0
157.95,-43.42572936,17.65991778,0,157.95,-36.8965916,15.00471687,0
158.06,-42.3241037,17.11734732,0,158.06,-36.64495526,14.82050113,0
158.18,-41.38844485,16.63820802,0,158.18,-36.1161095,14.51872243,0
158.29,-40.95452152,16.37255327,0,158.29,-36.01046755,14.39604899,0
158.4,-39.61451728,15.74875722,0,158.4,-35.89998292,14.27204354,0
158.51,-39.08811771,15.45269298,0,158.51,-35.92730327,14.20312922,0
158.63,-38.18847485,15.00467889,0,158.63,-35.01920293,13.7594365,0
158.74,-38.08644219,14.88028633,0,158.74,-35.04554127,13.69221325,0
158.85,-37.34732942,14.50897372,0,158.85,-28.8157654,11.19456703,0
158.96,-36.86327722,14.23957371,0,158.96,-28.3681823,10.95808223,0
159.08,-36.64014744,14.0653094,0,159.08,-28.0823955,10.78018537,0
159.19,-36.29421853,13.85266647,0,159.19,-27.94990688,10.66783508,0
159.3,-36.07926326,13.69136331,0,159.3,-27.9703258,10.61418271,0
159.41,-35.99011903,13.57858605,0,159.41,-27.99064173,10.56049126,0
159.53,-35.6453119,13.36332316,0,159.53,-27.8636197,10.44598952,0
159.64,-35.43214738,13.20591781,0,159.64,-27.73363644,10.33660533,0
159.75,-35.11061724,13.00940264,0,159.75,-27.75342017,10.28336856,0
159.86,-35.13551618,12.94200535,0,159.86,-27.62740747,10.17642813,0
159.98,-35.16253111,12.8684267,0,159.98,-27.64864958,10.11857251,0
160.09,-34.95212807,12.71542671,0,160.09,-24.7624841,9.008480144,0
160.2,-34.9764632,12.64833409,0,160.2,-24.61560895,8.901598886,0
160.31,-34.77220872,12.49907333,0,160.31,-24.6326448,8.854347908,0
160.43,-34.79829724,12.42625617,0,160.43,-24.65112592,8.802764209,0
160.54,-34.59605491,12.27923659,0,160.54,-24.5084435,8.69882352,0
160.65,-34.61955369,12.21282804,0,160.65,-24.52509044,8.651778554,0
160.76,-34.642925,12.14637452,0,160.76,-24.38085577,8.548325675,0
160.88,-34.55447142,12.03419453,0,160.88,-24.39869683,8.497269725,0
160.99,-34.57750008,11.96786622,0,160.99,-24.09587395,8.339995524,0
161.1,-34.60040141,11.90149385,0,161.1,-23.40933457,8.052104599,0
161.21,-34.62317534,11.83507765,0,161.21,-23.42474255,8.00716989,0
161.33,-34.53771269,11.72517529,0,161.33,-23.27831874,7.90273433,0
161.44,-34.44956258,11.62157354,0,161.44,-23.12904814,7.802593523,0
161.55,-34.47179965,11.5554473,0,161.55,-22.97830194,7.702660143,0
161.66,-34.49390979,11.48927852,0,161.66,-22.99304018,7.65855318,0
161.78,-34.4067231,11.3802785,0,161.78,-23.00902169,7.610404338,0
